utc_timestamp,load,pv,grid,battery
2014-12-13 03:45:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-13 04:00:00+00:00,0.03200000000000003,0.0,0.0,0.0
2014-12-13 04:15:00+00:00,0.04299999999999926,0.0,0.0,0.0
2014-12-13 04:30:00+00:00,0.021000000000000796,0.0,0.0,0.0
2014-12-13 04:45:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-13 05:00:00+00:00,0.01899999999999924,0.0,0.0,0.0
2014-12-13 05:15:00+00:00,0.020000000000000462,0.0,0.0,0.0
2014-12-13 05:30:00+00:00,0.03399999999999981,0.0,0.0,0.0
2014-12-13 05:45:00+00:00,0.0420000000000007,0.0,0.0,0.0
2014-12-13 06:00:00+00:00,0.017999999999998906,0.0,0.0,0.0
2014-12-13 06:15:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-13 06:30:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 06:45:00+00:00,0.017000000000000348,0.0,0.0,0.0
2014-12-13 07:00:00+00:00,0.03799999999999937,0.0,0.0,0.0
2014-12-13 07:15:00+00:00,0.038000000000001144,0.0,0.0,0.0
2014-12-13 07:30:00+00:00,0.017999999999999794,0.0,0.0,0.0
2014-12-13 07:45:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 08:00:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-13 08:15:00+00:00,0.020000000000000462,0.0,0.0,0.0
2014-12-13 08:30:00+00:00,0.040000000000000036,0.0,0.0,0.0
2014-12-13 08:45:00+00:00,0.03699999999999992,0.0,0.0,0.0
2014-12-13 09:00:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-13 09:15:00+00:00,0.017999999999999794,0.0,0.0,0.0
2014-12-13 09:30:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 09:45:00+00:00,0.031000000000000583,0.0,0.0,0.0
2014-12-13 10:00:00+00:00,0.051000000000000156,0.0,0.0,0.0
2014-12-13 10:15:00+00:00,0.04999999999999982,0.0,0.0,0.0
2014-12-13 10:30:00+00:00,0.03000000000000025,0.0,0.0,0.0
2014-12-13 10:45:00+00:00,0.02999999999999936,0.0,0.0,0.0
2014-12-13 11:00:00+00:00,0.02800000000000047,0.0,0.0,0.0
2014-12-13 11:15:00+00:00,0.02800000000000047,0.0,0.0,0.0
2014-12-13 11:30:00+00:00,0.05299999999999905,0.0,0.0,0.0
2014-12-13 11:45:00+00:00,0.0470000000000006,0.0,0.0,0.0
2014-12-13 12:00:00+00:00,0.028999999999999915,0.0,0.0,0.0
2014-12-13 12:15:00+00:00,0.028999999999999915,0.0,0.0,0.0
2014-12-13 12:30:00+00:00,0.028999999999999915,0.0,0.0,0.0
2014-12-13 12:45:00+00:00,0.02999999999999936,0.0,0.0,0.0
2014-12-13 13:00:00+00:00,0.051000000000000156,0.0,0.0,0.0
2014-12-13 13:15:00+00:00,0.04800000000000093,0.0,0.0,0.0
2014-12-13 13:30:00+00:00,0.024999999999999467,0.0,0.0,0.0
2014-12-13 13:45:00+00:00,0.0259999999999998,0.0,0.0,0.0
2014-12-13 14:00:00+00:00,0.02400000000000002,0.0,0.0,0.0
2014-12-13 14:15:00+00:00,0.027000000000000135,0.0,0.0,0.0
2014-12-13 14:30:00+00:00,0.0519999999999996,0.0,0.0,0.0
2014-12-13 14:45:00+00:00,0.03700000000000081,0.0,0.0,0.0
2014-12-13 15:00:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 15:15:00+00:00,0.021000000000000796,0.0,0.0,0.0
2014-12-13 15:30:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-13 15:45:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 16:00:00+00:00,0.04400000000000048,0.0,0.0,0.0
2014-12-13 16:15:00+00:00,0.028999999999999915,0.0,0.0,0.0
2014-12-13 16:30:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-13 16:45:00+00:00,0.017000000000000348,0.0,0.0,0.0
2014-12-13 17:00:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 17:15:00+00:00,0.020000000000000462,0.0,0.0,0.0
2014-12-13 17:30:00+00:00,0.04399999999999871,0.0,0.0,0.0
2014-12-13 17:45:00+00:00,0.02800000000000047,0.0,0.0,0.0
2014-12-13 18:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-13 18:15:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-13 18:30:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-13 18:45:00+00:00,0.025000000000000355,0.0,0.0,0.0
2014-12-13 19:00:00+00:00,0.04099999999999948,0.0,0.0,0.0
2014-12-13 19:15:00+00:00,0.027000000000000135,0.0,0.0,0.0
2014-12-13 19:30:00+00:00,0.017000000000000348,0.0,0.0,0.0
2014-12-13 19:45:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-13 20:00:00+00:00,0.017999999999999794,0.0,0.0,0.0
2014-12-13 20:15:00+00:00,0.026000000000001577,0.0,0.0,0.0
2014-12-13 20:30:00+00:00,0.04399999999999871,0.0,0.0,0.0
2014-12-13 20:45:00+00:00,0.023999999999999133,0.0,0.0,0.0
2014-12-13 21:00:00+00:00,0.017000000000000348,0.0,0.0,0.0
2014-12-13 21:15:00+00:00,0.020000000000000462,0.0,0.0,0.0
2014-12-13 21:30:00+00:00,0.017000000000000348,0.0,0.0,0.0
2014-12-13 21:45:00+00:00,0.030999999999999694,0.0,0.0,0.0
2014-12-13 22:00:00+00:00,0.04300000000000015,0.0,0.0,0.0
2014-12-13 22:15:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-13 22:30:00+00:00,0.006999999999997897,0.0,0.0,0.0
2014-12-13 22:45:00+00:00,0.004000000000001336,0.0,0.0,0.0
2014-12-13 23:00:00+00:00,0.006999999999999673,0.0,0.0,0.0
2014-12-13 23:15:00+00:00,0.03200000000000003,0.0,0.0,0.0
2014-12-13 23:30:00+00:00,0.04099999999999859,0.0,0.0,0.0
2014-12-13 23:45:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 00:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 00:15:00+00:00,0.022999999999999687,0.0,0.0,0.0
2014-12-14 00:30:00+00:00,0.01600000000000179,0.0,0.0,0.0
2014-12-14 00:45:00+00:00,0.03599999999999781,0.0,0.0,0.0
2014-12-14 01:00:00+00:00,0.038000000000000256,0.0,0.0,0.0
2014-12-14 01:15:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 01:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 01:45:00+00:00,0.015999999999998238,0.0,0.0,0.0
2014-12-14 02:00:00+00:00,0.02000000000000135,0.0,0.0,0.0
2014-12-14 02:15:00+00:00,0.04099999999999859,0.0,0.0,0.0
2014-12-14 02:30:00+00:00,0.07700000000000173,0.0,0.0,0.0
2014-12-14 02:45:00+00:00,0.3719999999999999,0.0,0.0,0.0
2014-12-14 03:00:00+00:00,0.23699999999999832,0.0,0.0,0.0
2014-12-14 03:15:00+00:00,0.21499999999999986,0.0,0.0,0.0
2014-12-14 03:30:00+00:00,0.36299999999999955,0.0,0.0,0.0
2014-12-14 03:45:00+00:00,0.04400000000000048,0.0,0.0,0.0
2014-12-14 04:00:00+00:00,0.028999999999999915,0.0,0.0,0.0
2014-12-14 04:15:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-14 04:30:00+00:00,0.019999999999999574,0.0,0.0,0.0
2014-12-14 04:45:00+00:00,0.021000000000000796,0.0,0.0,0.0
2014-12-14 05:00:00+00:00,0.023999999999997357,0.0,0.0,0.0
2014-12-14 05:15:00+00:00,0.04600000000000293,0.0,0.0,0.0
2014-12-14 05:30:00+00:00,0.02699999999999747,0.0,0.0,0.0
2014-12-14 05:45:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-14 06:00:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-14 06:15:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 06:30:00+00:00,0.030000000000001137,0.0,0.0,0.0
2014-12-14 06:45:00+00:00,0.04199999999999804,0.0,0.0,0.0
2014-12-14 07:00:00+00:00,0.0259999999999998,0.0,0.0,0.0
2014-12-14 07:15:00+00:00,0.01800000000000246,0.0,0.0,0.0
2014-12-14 07:30:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-14 07:45:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 08:00:00+00:00,0.03200000000000003,0.0,0.0,0.0
2014-12-14 08:15:00+00:00,0.04199999999999804,0.0,0.0,0.0
2014-12-14 08:30:00+00:00,0.02000000000000135,0.0,0.0,0.0
2014-12-14 08:45:00+00:00,0.017999999999998906,0.0,0.0,0.0
2014-12-14 09:00:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-14 09:15:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-14 09:30:00+00:00,0.03399999999999892,0.0,0.0,0.0
2014-12-14 09:45:00+00:00,0.049000000000001265,0.0,0.0,0.0
2014-12-14 10:00:00+00:00,0.027000000000001023,0.0,0.0,0.0
2014-12-14 10:15:00+00:00,0.49599999999999866,0.0,0.0,0.0
2014-12-14 10:30:00+00:00,0.31400000000000183,0.0,0.0,0.0
2014-12-14 10:45:00+00:00,0.0519999999999996,0.0,0.0,0.0
2014-12-14 11:00:00+00:00,0.06899999999999906,0.0,0.0,0.0
2014-12-14 11:15:00+00:00,0.07099999999999795,0.0,0.0,0.0
2014-12-14 11:30:00+00:00,0.05300000000000438,0.0,0.0,0.0
2014-12-14 11:45:00+00:00,0.05299999999999727,0.0,0.0,0.0
2014-12-14 12:00:00+00:00,0.05000000000000071,0.0,0.0,0.0
2014-12-14 12:15:00+00:00,0.05000000000000071,0.0,0.0,0.0
2014-12-14 12:30:00+00:00,0.07499999999999929,0.0,0.0,0.0
2014-12-14 12:45:00+00:00,0.06400000000000006,0.0,0.0,0.0
2014-12-14 13:00:00+00:00,0.2870000000000008,0.0,0.0,0.0
2014-12-14 13:15:00+00:00,0.13899999999999935,0.0,0.0,0.0
2014-12-14 13:30:00+00:00,0.5100000000000016,0.0,0.0,0.0
2014-12-14 13:45:00+00:00,0.7519999999999971,0.0,0.0,0.0
2014-12-14 14:00:00+00:00,0.5450000000000017,0.0,0.0,0.0
2014-12-14 14:15:00+00:00,0.3509999999999991,0.0,0.0,0.0
2014-12-14 14:30:00+00:00,0.3080000000000016,0.0,0.0,0.0
2014-12-14 14:45:00+00:00,0.259999999999998,0.0,0.0,0.0
2014-12-14 15:00:00+00:00,0.2569999999999997,0.0,0.0,0.0
2014-12-14 15:15:00+00:00,0.14199999999999946,0.0,0.0,0.0
2014-12-14 15:30:00+00:00,0.0519999999999996,0.0,0.0,0.0
2014-12-14 15:45:00+00:00,0.035000000000003695,0.0,0.0,0.0
2014-12-14 16:00:00+00:00,0.020999999999997243,0.0,0.0,0.0
2014-12-14 16:15:00+00:00,0.02200000000000024,0.0,0.0,0.0
2014-12-14 16:30:00+00:00,0.02200000000000024,0.0,0.0,0.0
2014-12-14 16:45:00+00:00,0.023000000000001464,0.0,0.0,0.0
2014-12-14 17:00:00+00:00,0.04899999999999771,0.0,0.0,0.0
2014-12-14 17:15:00+00:00,0.032000000000001805,0.0,0.0,0.0
2014-12-14 17:30:00+00:00,0.02099999999999902,0.0,0.0,0.0
2014-12-14 17:45:00+00:00,0.026999999999999247,0.0,0.0,0.0
2014-12-14 18:00:00+00:00,0.02400000000000091,0.0,0.0,0.0
2014-12-14 18:15:00+00:00,0.025000000000000355,0.0,0.0,0.0
2014-12-14 18:30:00+00:00,0.04299999999999926,0.0,0.0,0.0
2014-12-14 18:45:00+00:00,0.02400000000000091,0.0,0.0,0.0
2014-12-14 19:00:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-14 19:15:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-14 19:30:00+00:00,0.019000000000000128,0.0,0.0,0.0
2014-12-14 19:45:00+00:00,0.027000000000001023,0.0,0.0,0.0
2014-12-14 20:00:00+00:00,0.04199999999999804,0.0,0.0,0.0
2014-12-14 20:15:00+00:00,0.022999999999999687,0.0,0.0,0.0
2014-12-14 20:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 20:45:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-14 21:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 21:15:00+00:00,0.030999999999998806,0.0,0.0,0.0
2014-12-14 21:30:00+00:00,0.04300000000000104,0.0,0.0,0.0
2014-12-14 21:45:00+00:00,0.02000000000000135,0.0,0.0,0.0
2014-12-14 22:00:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-14 22:15:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-14 22:30:00+00:00,0.005999999999996675,0.0,0.0,0.0
2014-12-14 22:45:00+00:00,0.020000000000003126,0.0,0.0,0.0
2014-12-14 23:00:00+00:00,0.02699999999999747,0.0,0.0,0.0
2014-12-14 23:15:00+00:00,0.01600000000000179,0.0,0.0,0.0
2014-12-14 23:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-14 23:45:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 00:00:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-15 00:15:00+00:00,0.038000000000000256,0.0,0.0,0.0
2014-12-15 00:30:00+00:00,0.03900000000000148,0.0,0.0,0.0
2014-12-15 00:45:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 01:00:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 01:15:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 01:30:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 01:45:00+00:00,0.038000000000000256,0.0,0.0,0.0
2014-12-15 02:00:00+00:00,0.036999999999999034,0.0,0.0,0.0
2014-12-15 02:15:00+00:00,0.022000000000002018,0.0,0.0,0.0
2014-12-15 02:30:00+00:00,0.01799999999999713,0.0,0.0,0.0
2014-12-15 02:45:00+00:00,0.01600000000000179,0.0,0.0,0.0
2014-12-15 03:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 03:15:00+00:00,0.03999999999999915,0.0,0.0,0.0
2014-12-15 03:30:00+00:00,0.0329999999999977,0.0,0.0,0.0
2014-12-15 03:45:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 04:00:00+00:00,0.017000000000003013,0.0,0.0,0.0
2014-12-15 04:15:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 04:30:00+00:00,0.021000000000000796,0.0,0.0,0.0
2014-12-15 04:45:00+00:00,0.04499999999999815,0.0,0.0,0.0
2014-12-15 05:00:00+00:00,0.03100000000000236,0.0,0.0,0.0
2014-12-15 05:15:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-15 05:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 05:45:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-15 06:00:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-15 06:15:00+00:00,0.04299999999999926,0.0,0.0,0.0
2014-12-15 06:30:00+00:00,0.029999999999997584,0.0,0.0,0.0
2014-12-15 06:45:00+00:00,0.01600000000000179,0.0,0.0,0.0
2014-12-15 07:00:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-15 07:15:00+00:00,0.017000000000003013,0.0,0.0,0.0
2014-12-15 07:30:00+00:00,0.022999999999999687,0.0,0.0,0.0
2014-12-15 07:45:00+00:00,0.04400000000000048,0.0,0.0,0.0
2014-12-15 08:00:00+00:00,0.0259999999999998,0.0,0.0,0.0
2014-12-15 08:15:00+00:00,0.01799999999999713,0.0,0.0,0.0
2014-12-15 08:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 08:45:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 09:00:00+00:00,0.02499999999999858,0.0,0.0,0.0
2014-12-15 09:15:00+00:00,0.04400000000000048,0.0,0.0,0.0
2014-12-15 09:30:00+00:00,0.022999999999999687,0.0,0.0,0.0
2014-12-15 09:45:00+00:00,0.01600000000000179,0.0,0.0,0.0
2014-12-15 10:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 10:15:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 10:30:00+00:00,0.027999999999998693,0.0,0.0,0.0
2014-12-15 10:45:00+00:00,0.04299999999999926,0.0,0.0,0.0
2014-12-15 11:00:00+00:00,0.022000000000002018,0.0,0.0,0.0
2014-12-15 11:15:00+00:00,0.01699999999999946,0.0,0.0,0.0
2014-12-15 11:30:00+00:00,0.019000000000001904,0.0,0.0,0.0
2014-12-15 11:45:00+00:00,0.015999999999998238,0.0,0.0,0.0
2014-12-15 12:00:00+00:00,0.03300000000000125,0.0,0.0,0.0
2014-12-15 12:15:00+00:00,0.03999999999999915,0.0,0.0,0.0
2014-12-15 12:30:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 12:45:00+00:00,0.01899999999999835,0.0,0.0,0.0
2014-12-15 13:00:00+00:00,0.018000000000000682,0.0,0.0,0.0
2014-12-15 13:15:00+00:00,0.021999999999998465,0.0,0.0,0.0
2014-12-15 13:30:00+00:00,0.03400000000000247,0.0,0.0,0.0
